1.03652
1.04589
1.05536
1.06491
1.07456
1.0843
1.09414
1.10406
1.11408
1.12419
1.13438
1.14467
1.15505
1.16552
1.17608
1.18672
1.19746
1.20828
1.21918
1.23017
1.24124
1.25239
1.26363
1.27494
1.28633
1.2978
1.30934
1.32096
1.33264
1.34439
1.35621
1.36809
1.38004
1.39204
1.4041
1.41621
1.42838
1.44059
1.45284
1.46514
1.47747
1.48984
1.50224
1.51466
1.52711
1.53957
1.55205
1.56454
1.57703
1.58952
1.60201
1.61448
1.62694
1.63938
1.6518
1.66418
1.67653
1.68883
1.70108
1.71328
1.72542
1.73749
1.74948
1.76139
1.77322
1.78495
1.79658
1.8081
1.81951
1.83079
1.84194
1.85296
1.86383
1.87455
1.88511
1.8955
1.90572
1.91576
1.92561
1.93527
1.94471
1.95395
1.96297
1.97177
1.98033
1.98865
1.99672
2.00455
2.01211
2.0194
2.02642
2.03316
2.03961
2.04577
2.05163
2.05719
2.06244
2.06737
2.07199
2.07628
2.08024
2.08388
2.08717
2.09012
2.09274
2.095
2.09692
2.09848
2.09969
2.10054
2.10104
2.10118
2.10096
2.10038
2.09945
2.09815
2.09649
2.09448
2.09211
2.08938
2.0863
2.08287
2.0791
2.07497
2.07051
2.0657
2.06056
2.05509
2.04929
2.04317
2.03673
2.02998
2.02293
2.01557
2.00791
1.99997
1.99174
1.98324
1.97446
1.96542
1.95613
1.94658
1.9368
1.92677
1.91652
1.90605
1.89537
1.88448
1.87339
1.86211
1.85065
1.83902
1.82722
1.81526
1.80315
1.7909
1.77851
1.76599
1.75335
1.7406
1.72774
1.71479
1.70174
1.68861
1.6754
1.66213
1.64879
1.63539
1.62195
1.60846
1.59493
1.58138
1.5678
1.5542
1.54059
1.52698
1.51336
1.49974
1.48614
1.47255
1.45898
1.44543
1.43191
1.41843
1.40498
1.39158
1.37821
1.3649
1.35164
1.33844
1.3253
1.31222
1.29921
1.28626
1.27339
1.2606
1.24788
1.23524
1.22268
1.2102
1.19781
1.18551
1.1733
1.16118
1.14916
1.13722
1.12539
1.11365
1.10201
1.09046
1.07902
1.06768
1.05644
1.0453
1.03427
1.02334
1.01251
1.00179
0.991175
0.980662
0.970255
0.959953
0.949756
0.939665
0.929677
0.919795
0.910018
0.900346
0.890779
0.881315
0.871955
0.862698
0.853543
0.844491
0.835541
0.826693
0.817945
0.809297
0.800748
0.792299
0.783948
0.775694
0.767537
0.759477
0.751512
0.743641
0.735864
0.72818
0.720588
0.713087
0.705678
0.698357
0.691126
0.683982
0.676925
0.669956
